Mean,StdDev,Peak,Min,Status
10.209385960704065,2.4103523289288384,17.51244209230692,4.535806589799233,Rotor Imbalance
10.109870868864693,2.619123555555959,17.51244209230692,3.8316992739712212,Rotor Imbalance
9.553805324091002,2.431113428890319,16.551760677009675,3.8316992739712212,Rotor Imbalance
9.631121667407239,2.4600230014128983,14.792719475609303,4.343066040444557,Rotor Imbalance
9.454070904970642,2.346808418592603,14.675117384412449,3.767846418941018,Rotor Imbalance
9.90428627660059,2.3283758193674062,14.909820091897785,3.767846418941018,Rotor Imbalance
10.230471476457321,2.3167795928687296,14.909820091897785,5.25034151868374,Rotor Imbalance
9.728160257461216,2.254547108820019,14.683121798368763,5.25034151868374,Rotor Imbalance
9.931681917624099,2.2902048664523535,15.12970100284661,5.314969058055731,Rotor Imbalance
10.160885044517833,2.6450358260420654,15.204008659432393,2.4849120774396214,Rotor Imbalance
10.024403651541917,2.5095321821480026,15.204008659432393,2.4849120774396214,Rotor Imbalance
10.110028961910782,2.1623727619726574,15.073191619971945,5.864499192087372,Rotor Imbalance
9.86685035530052,2.2105183646592037,15.073191619971945,5.806760937196157,Rotor Imbalance
9.459879185554058,2.253476448616749,15.113037364404358,3.966623992999095,Rotor Imbalance
9.323542823243677,2.820381774709647,15.882462867719937,3.5983913768650893,Rotor Imbalance
9.86733262415759,2.515851635571506,15.882462867719937,3.5983913768650893,Rotor Imbalance
10.03285643259795,2.045468805949747,16.571893988835054,5.399249021791801,Rotor Imbalance
9.59531589545252,2.3439496495641814,16.571893988835054,4.415126816958317,Rotor Imbalance
9.743191318311153,2.723719969360165,16.120921530623633,3.482863212679923,Rotor Imbalance
